platform_product_id,platform_marketplace_id,product_title,currency,buy_box_price,manufacturer_name,brand,model_number,part_number,model_name,product_dimensions,product_weight,ratings_count,average_rating,listing_url,image_urls,buy_box_seller,seller_url
79LJZZWHTFID,WALMART-US,Targus Click-In Clear Case + Kickstand for iPad 10th gen. 10.9-inch - THD927GL,USD,39.99,Targus,TARGUS,THD927GL,NA,NA,NA,NA,0,,https://www.walmart.com/ip/Targus-Click-In-Clear-Case-Kickstand-for-iPad-10th-gen-10-9-inch-THD927GL/2168426462,"https://i5.walmartimages.com/seo/Targus-Click-In-Clear-Case-Kickstand-for-iPad-10th-gen-10-9-inch-THD927GL_e1002146-f718-4703-ac9c-d855a7ff1de6.3637e953f900a2598dd778a8ecb77808.jpeg,https://i5.walmartimages.com/asr/616dbf88-8212-4d51-bf30-ada57ef2a446.2100f27b0f58872b628e9d1c34ee5f9b.jpeg,https://i5.walmartimages.com/asr/878d8a99-6a6f-4b69-8ccf-e75ba16f636d.6bc8da83f509a15588248355926cf031.jpeg,https://i5.walmartimages.com/asr/7b0f725e-db37-410d-86f2-de06938e6ec3.e739850191e17d902a61dae48f82b986.jpeg,https://i5.walmartimages.com/asr/22b5826e-88c7-40fe-a53a-737e5eae24b0.917b75ee3a0cd1f7d32af31ab61e5b2f.jpeg",Walmart.com,https://www.walmart.com/seller/0
2U4154ADZ52S,WALMART-US,Targus 15 Newport North-South Tote Tan - TBO00206GL,USD,62.45,,TARGUS,TBO00206GL,NA,NA,NA,NA,3,4.6667,https://www.walmart.com/ip/Targus-15-Newport-North-South-Tote-Tan-TBO00206GL/238541015,"https://i5.walmartimages.com/seo/Targus-15-Newport-North-South-Tote-Tan-TBO00206GL_0bff1f81-0427-4333-a3e2-a89dfd849499.3dca295942754403d746fef7268043d9.jpeg,https://i5.walmartimages.com/asr/faf9b400-ae75-4c19-b9dd-b359451341be.3d23523e08a1b72e0c8cbbc9096da27d.jpeg,https://i5.walmartimages.com/asr/ebc81dc6-6982-4632-81d5-e2c5c576e5d5.348d1bbd855384eea0b8177880e7a358.jpeg,https://i5.walmartimages.com/asr/ff9d30f3-7627-4be9-a1c1-3edc536c755b.c3ff72b11b87bb59fcede83f5edfd11f.jpeg,https://i5.walmartimages.com/asr/4f7a47ac-486d-41ae-8fd9-61f7ae5eb5bf.54e11200ad797b7b87647c3b56808f2d.jpeg",LRZ Inc,https://www.walmart.com/seller/5815
6A0K0FUNWCED,WALMART-US,"Targus Rugged Carrying Case HP Tablet - Black - Hand Strap - 9.1"" Height x 12.6"" Width x 0.6"" Depth - THZ790GL",USD,76.46,Targus,TARGUS,THZ790GL,NA,NA,NA,NA,0,,https://www.walmart.com/ip/Targus-Rugged-Carrying-Case-HP-Tablet-Black-Hand-Strap-9-1-Height-x-12-6-Width-x-0-6-Depth-THZ790GL/889275037,"https://i5.walmartimages.com/seo/Targus-Rugged-Carrying-Case-HP-Tablet-Black-Hand-Strap-9-1-Height-x-12-6-Width-x-0-6-Depth-THZ790GL_fbabfd13-4f63-4871-af93-ee376a63d70f.a072a242c88c8f20d4f9aa3cc7450fb4.jpeg,https://i5.walmartimages.com/asr/68ca53fc-c402-4516-8fb4-9b0a041263d6.a4fe1fdee5d7556ce03e06c1b939d771.jpeg,https://i5.walmartimages.com/asr/74d6fa2c-70aa-4d48-8699-c96cdfd504d5.22c731b9135fbc4b29628e6cd5841569.jpeg,https://i5.walmartimages.com/asr/31021940-f3b3-4adb-9b4f-6f67872ef1a3.7b75e04b8cd8048bd647388d4a927cd9.jpeg,https://i5.walmartimages.com/asr/629ee79e-d6a9-4221-990e-7183f6087a6d.a40b0de4aad7b6ec2267a9dcfd681db1.jpeg",Walmart.com,https://www.walmart.com/seller/0
769ED0SESRQB,WALMART-US,Targus 15.6 Invoke Compact Plus Backpack Black - TBB614GL,USD,39,,TARGUS,TBB614GL,NA,NA,NA,NA,27,4.5556,https://www.walmart.com/ip/Targus-15-6-Invoke-Compact-Plus-Backpack-Black-TBB614GL/787536911,"https://i5.walmartimages.com/seo/Targus-15-6-Invoke-Compact-Plus-Backpack-Black-TBB614GL_ea42e950-28bd-4ef9-89e2-c31aa7dbfd70.a401d96ee5ec8636fc04ea12d768f80c.jpeg,https://i5.walmartimages.com/asr/ba810f0a-4696-4a71-99f6-706d440d9def.67f73b2a13441268effeb5c57b7623de.jpeg,https://i5.walmartimages.com/asr/ad6f7528-e97a-4e3a-b0c9-15a424495432.7358031101baace289a10ae2b103b4f0.jpeg,https://i5.walmartimages.com/asr/d3953303-66f1-4ba4-af92-fb5298e6563c.b56117ab404ace4151a6b09043403f92.jpeg,https://i5.walmartimages.com/asr/382a7c39-bb01-4856-99f6-41a56e908f4f.e6003913d3919e71b38e750288360cd4.jpeg,https://i5.walmartimages.com/asr/b0c16353-d1c6-4f93-8889-a0bfaefb5529.2a1ce3cbc50cca1a872b9ac23269b519.jpeg,https://i5.walmartimages.com/asr/a6073ee8-0633-4dc8-aad5-5850ab1629fb.73a88b2ace1032fa946f65b0f029e43c.jpeg,https://i5.walmartimages.com/asr/c35c0a64-215a-451b-aac1-cd544a9ba400.7ed2fe38db5a5e1d0543d3a86e03ddab.jpeg,https://i5.walmartimages.com/asr/5a2a413c-7736-4d99-a2aa-0d584b92dc1d.a8d5816b550c8a3198dfced4f9289e10.jpeg,https://i5.walmartimages.com/asr/704414e7-aa5b-4621-8ddf-935b18d30ba0.9d00fd16b16e511605a83a9c204eda29.jpeg,https://i5.walmartimages.com/asr/e594d733-f1c7-4929-8337-ef46cd4e2b7f.f22ec95167f27c3df01fb4264e58037a.jpeg,https://i5.walmartimages.com/asr/7cbc7141-6b8b-4e6f-bcf2-5800b33034b3.dad87b2755d14682fc7deb6aeb3ed7c5.jpeg,https://i5.walmartimages.com/asr/0ba4a612-d122-4377-a583-e169cb528f26.0b4a84d6ec773239d64e5eecb0c62881.jpeg","SBR TRADING, INC.",https://www.walmart.com/seller/100001130
4REMDQOPJ4GO,WALMART-US,"Targus® 15"" to 17.3” CityGear Overnight Travel Roller, TCG717GL, Black",USD,153.14,,TARGUS,TCG717GL,NA,NA,NA,NA,17,4.0588,https://www.walmart.com/ip/Targus-15-to-17-3-CityGear-Overnight-Travel-Roller-TCG717GL-Black/857250844,"https://i5.walmartimages.com/seo/Targus-15-to-17-3-CityGear-Overnight-Travel-Roller-TCG717GL-Black_b2fee1b5-c47c-4203-ae08-8c7ad85a901a.9d65754ccf2c1647a2820066724e0544.jpeg,https://i5.walmartimages.com/asr/6dfb0949-273c-444b-8844-ec16592773f0.d89cb768aed2d41a7ede0d8bd5ce001a.jpeg,https://i5.walmartimages.com/asr/d4ed177d-4fcf-4800-a1a0-2fd5dc85659f.1c07218af50abe1a19fbc9471333f976.jpeg,https://i5.walmartimages.com/asr/b71d067a-6682-464d-a147-ed76d765b35f.6f7bef59542965faa6e2a10c0108ffe7.jpeg,https://i5.walmartimages.com/asr/8c8ee50d-e4da-4117-b80a-39c910c054fa.9082d7f0230dd3850c13b8f84db06010.jpeg,https://i5.walmartimages.com/asr/9f0d3c59-f14e-4554-8502-84bdf3dec279.46a48174577ccefd8d0d5204b54f7547.jpeg,https://i5.walmartimages.com/asr/4270eb1b-e6fe-4c26-852c-dfb4f5c21aec.828a0f2eab46ebca68675779216289e9.jpeg,https://i5.walmartimages.com/asr/2cf294da-cd11-40a6-8253-04f7e0a4e86c.8e4eeb67859bf446ea3ded25ca7ee79f.jpeg,https://i5.walmartimages.com/asr/ddc9203b-4eea-46c1-82f9-1648743885b2.a402e4a4e300f2eebfe3f5e2af728257.jpeg,https://i5.walmartimages.com/asr/49c16b51-6b43-4803-8891-db2b653524e3.45a924dfa7e6d0ad2d0112084e003da9.jpeg,https://i5.walmartimages.com/asr/5eb3d2fe-40dc-410b-877e-fbed0cc13fd3.4795353645b78727a31330175750e692.jpeg,https://i5.walmartimages.com/asr/49826e4a-5ae0-4ced-b071-f245874d8d9f.91dc0d56b5567770e9372507f10a4792.jpeg,https://i5.walmartimages.com/asr/af574274-620f-469b-8bae-88542872b315.53ec21d954270c08f46d916fb4e2fe20.jpeg,https://i5.walmartimages.com/asr/ecdfb1cd-0cf4-4c8b-b1b3-f0011dc98e05.788eada1ab00fffc76c4339483339357.jpeg,https://i5.walmartimages.com/asr/6b3f564e-86e3-48a9-9d2f-f8cb7541a5d3.76f5b060779182f958ef75ff0b491f34.jpeg,https://i5.walmartimages.com/asr/9c8a759a-fbb4-4952-b3f6-cba704c7d9cd.ea531c10a7acde14dd8bf042fd6f2dec.jpeg,https://i5.walmartimages.com/asr/6dda1df8-ff99-477c-a909-3ac224e3b052.313c63a701435fd05b9c816b8920b145.jpeg,https://i5.walmartimages.com/asr/b52f377f-3037-4245-93a4-5dfe7c58be06.0faaef41207fb1b3aa7a3783fa4edbed.jpeg,https://i5.walmartimages.com/asr/502ffc53-1e2f-4b77-9373-69966be548c3.26d8362e220281b160e9ce97e210bae4.jpeg,https://i5.walmartimages.com/asr/13bf103a-5527-4e34-a382-6cc210e15e7e.d4043ed17e812d427d55a4060db33416.jpeg,https://i5.walmartimages.com/asr/ddf43bc2-e36f-43c3-9787-f3eb45636c11.ae74bc6c06177859d4bba8e23e455f9b.jpeg,https://i5.walmartimages.com/asr/508f9b2e-30b2-48b2-bec5-5641d74683b1.ce021458e3c63c49012c22140e8267c0.jpeg,https://i5.walmartimages.com/asr/2b446ff7-d20a-4a04-8a02-bdc4878b1456.a8d721d710ffedd7b796c4a9da9ce53e.jpeg,https://i5.walmartimages.com/asr/de0f02ab-1cda-46f6-8767-11ed8435d95e.0337b42457f4f3c6cc61a7a473478ffd.jpeg,https://i5.walmartimages.com/asr/1dbff7b8-c651-4fc8-8ce4-a728938da387.2299ec1dec70b58adb6f404860f384a6.jpeg,https://i5.walmartimages.com/asr/c715296b-a570-4043-a3a5-9a823e26e88e.93ca4e127dbbe61a66bbbd15165d65f4.jpeg,https://i5.walmartimages.com/asr/90d3dff3-82d6-4430-8084-bee6f88e4c40.a3b52516f332e4ed72f0bc26a5e9445b.jpeg,https://i5.walmartimages.com/asr/6a40947a-75f6-4b9e-825d-da0b4eef0b77.8b886e8294a7b177210386b239c68333.jpeg,https://i5.walmartimages.com/asr/3c3c3ef3-07b1-4680-9641-8f4521297c2f.cb94af444e4b96967f2d6e8600ce6b35.jpeg,https://i5.walmartimages.com/asr/3e44d758-86c5-47e0-9215-a7e267cace9b.31ce8c22012ae774e54f0e83763f5acf.jpeg,https://i5.walmartimages.com/asr/f585d1c6-d19d-461e-a259-4d1f62d1da52.8639a57b5d663c242d276278a94bfe90.jpeg,https://i5.walmartimages.com/asr/5df01cc3-3d3a-4c6d-9eeb-de8e3a9003d1.e571f358ab0e2ae1cc2387e8890be2e9.jpeg,https://i5.walmartimages.com/asr/1fa1aee6-861a-4889-b37e-87115f436086.ec926046ebe903ecbe221d3ad7540c53.jpeg",Walmart.com,https://www.walmart.com/seller/0
17IWOME55TWN,WALMART-US,"Targus 17-18"" Strike II Gaming Backpack - TBB639GL, Black/Red",USD,92.48,,TARGUS,TBB639GL,NA,NA,NA,NA,3,5,https://www.walmart.com/ip/Targus-17-18-Strike-II-Gaming-Backpack-TBB639GL-Black-Red/1169052426,"https://i5.walmartimages.com/seo/Targus-17-18-Strike-II-Gaming-Backpack-TBB639GL-Black-Red_2e5c26ac-ff5e-48a8-8aaf-05218ee0d4fa.57747ae6637e4b539527bc1ee810e462.jpeg,https://i5.walmartimages.com/asr/24d3fa85-884b-4d11-9207-55501463586a.7f411812d24a5bce7c9f755a90b00fbf.jpeg,https://i5.walmartimages.com/asr/21a1f097-0bd5-47f5-a442-d7b043e2a539.07958c789f5f62c4ba70d1a99b18df3a.jpeg,https://i5.walmartimages.com/asr/b9a5fcce-772a-4d87-824a-8f3f4364259c.bfff9c0d13146b91fb1e677e53b20843.jpeg,https://i5.walmartimages.com/asr/53b58595-6905-4276-8c13-ca78c5919ce3.04a42bf81d8d1c254c0ce7d5fb598bfb.jpeg,https://i5.walmartimages.com/asr/7f8bf766-7b88-473a-9256-3cddc685d66f.14990501d556cf894fd9f0d7c60a59aa.jpeg,https://i5.walmartimages.com/asr/6a9f39c9-c2e9-4a96-aae5-6b94039b19e4.a8e7acddfdfe26065db8494f1e3afa5b.jpeg,https://i5.walmartimages.com/asr/f0df904c-97cc-48cb-966d-c6fc6605f992.4b210d5e2dc5f8c0b76c713dd9bff3ac.jpeg,https://i5.walmartimages.com/asr/d82a1331-eb30-4f28-b4f2-fa7f00959f1b.6125c5de8cab0b4c72aef2e868db41c9.jpeg,https://i5.walmartimages.com/asr/c489a5c5-8117-473d-8eda-37ba476b57ea.ed00e6daa10fb9f5222a4ce9f4551734.jpeg,https://i5.walmartimages.com/asr/a394d8d8-9ecf-4adb-b7fc-5944763e48d3.766d6cb3c851b2ce18c9a4bea9a30870.jpeg",Targus US LLC,https://www.walmart.com/seller/18987
6BMUVFBICY02,WALMART-US,Targus 15.6” Intellect Essentials Backpack (Black) - TSB966GL,USD,41,,TARGUS,TSB966GL,NA,NA,NA,NA,4,4.5,https://www.walmart.com/ip/Targus-15-6-Intellect-Essentials-Backpack-Black-TSB966GL/878402548,"https://i5.walmartimages.com/seo/Targus-15-6-Intellect-Essentials-Backpack-Black-TSB966GL_f6e9c2cd-5f61-499a-b084-fe8d2ef3fa0f.2b1195bc8f7c88617080934f7119604c.jpeg,https://i5.walmartimages.com/asr/5d7d5ab1-1fb9-41ad-bdca-b0d31e49f67c.21c0bc7de2f79894115c33ba1e957283.jpeg,https://i5.walmartimages.com/asr/e5274f42-4c7f-4867-b7da-e0c9929dd39a.bd6f5c4ccd491bb486c851227dbd967d.jpeg,https://i5.walmartimages.com/asr/4e63b37c-4e25-4856-bba1-7a75c04b73e2.e9e76a35bd6e834b383cf7c742094ba3.jpeg,https://i5.walmartimages.com/asr/207baaee-6057-412f-98ad-8958891ff6c9.c8a5c6c63bb57d1272c8f0bb0ce6cca6.jpeg",GR Purchasing LLC,https://www.walmart.com/seller/101556361
7FAB4N0KJ26D,WALMART-US,"Targus Newport 11-12"" Laptop Sleeve in Tan - TSS100106GL",USD,27.24,,Targus,TSS100106GL,NA,NA,NA,NA,1,5,https://www.walmart.com/ip/Targus-Newport-11-12-Laptop-Sleeve-in-Tan-TSS100106GL/199464950,"https://i5.walmartimages.com/seo/Targus-Newport-11-12-Laptop-Sleeve-in-Tan-TSS100106GL_2c89328e-4a8a-44a6-9553-996cb7f2a4c6.076dc15b25d828e3df4934ea0dc7e46e.jpeg,https://i5.walmartimages.com/asr/2cb849e7-cdf1-454c-a2a3-215e9d658636.fbf7dd4666f9b6992c0b70f2bc0c1176.jpeg","eTechtronics, LLC",https://www.walmart.com/seller/101032740
3EZ3TOS2DFFD,WALMART-US,"Targus CitySmart TSB895 Carrying Case (Backpack) for 16"" Notebook - Gray",USD,133.05,,TARGUS,TSB895,NA,NA,NA,NA,9,4.6667,https://www.walmart.com/ip/Targus-CitySmart-TSB895-Carrying-Case-Backpack-for-16-Notebook-Gray/106868598,"https://i5.walmartimages.com/seo/Targus-CitySmart-TSB895-Carrying-Case-Backpack-for-16-Notebook-Gray_a02a1bf5-a01a-474a-a540-2ada0a41ce78.8c91c4a88f94d4eb8c1aa511434143db.png,https://i5.walmartimages.com/asr/fbfe1953-e593-4c6f-8eb6-8f3e9626ca23.b066f0c782c5946fbdf6bcbf91066207.png,https://i5.walmartimages.com/asr/f479c219-b4b7-4e80-ae59-cc2ee39a7df6.37bbbbde9b687cfcfda3c045db62fc84.png,https://i5.walmartimages.com/asr/bf78b01b-dd2d-4d8b-9921-665485616fc9.15e29220c8319b9d9c4ea7239027d680.png,https://i5.walmartimages.com/asr/a6c47be4-4d63-4960-958d-f539255e6790.ec7e7f04e1b191f2ca14e2802a0e7175.png,https://i5.walmartimages.com/asr/a31850ec-3e09-4fa6-8b62-476734703610.4d55d7c1f754bd1b975561cd2763fca8.png,https://i5.walmartimages.com/asr/8f14f9a0-bb04-42d5-9cf8-6eb5d0906a0e.3299b40ba70df8860564e0998f385f3d.png,https://i5.walmartimages.com/asr/e54196bb-d98d-4e01-80f8-07b0dbec88ce.5e7cf795e962434e159f6fa544b975a0.png,https://i5.walmartimages.com/asr/0edf9237-8a8c-432d-ac5a-520b6cbe2976.35b7fd08dc010bac71a5ba1af77dbec1.png,https://i5.walmartimages.com/asr/af2228ef-b538-4970-90d9-a96b23d050e7.cb5eb6f99ad58d552009c62940fdea25.png,https://i5.walmartimages.com/asr/4c9e6b7e-c6ba-417d-a788-f760c6921a56.0d86fed8157a085b59ad9e492417649e.png,https://i5.walmartimages.com/asr/ec93bb14-c5ec-44a8-9a01-6ac59f148692.bf8a6504940bb742aea60ac77b0f671b.png,https://i5.walmartimages.com/asr/c11df9d4-95c7-4e1e-82a6-1568ac3b8676.3b0b243426cab9397c9424b816588a4f.png,https://i5.walmartimages.com/asr/6b97845c-6f18-4c0a-a90d-1c735f0938fc.77ac39d38ab397af52d3adac9e0973fb.png,https://i5.walmartimages.com/asr/9fca6963-86b9-49f4-9f1e-a2b606dd8a3a.8298a52fc922e5edcfe1d0dcbff04963.png,https://i5.walmartimages.com/asr/358d130a-a2cc-4705-97bc-98efa6ef671d.dae8ab54d48ccad32847fc2bc4204aae.png,https://i5.walmartimages.com/asr/f21b5487-817d-4360-be5c-7798268417f1.6df3a6e35342e935a2510e4468e961b5.png,https://i5.walmartimages.com/asr/12a42921-12dc-4b5f-a8d3-5af4c7adec89.95942db30db80290e76aa883a1a851b7.png,https://i5.walmartimages.com/asr/ccc4cc79-133d-4083-abad-4aed16d91f8d.9afca899df96eb97339209627f4436f3.png,https://i5.walmartimages.com/asr/d0a4c58c-070f-4b15-a7bd-bdaa9e5cdd3b.3100718149deaaa9c52285dae7c132a0.png,https://i5.walmartimages.com/asr/0c406597-471f-4ff1-a8ca-8bb594574632_1.711ab17788f90f2080e076e79e60107f.png,https://i5.walmartimages.com/asr/d8b4930e-06d5-4946-b52f-0fbae5e3e959_1.415d6585254778d9be6be74aa8b5fcda.png,https://i5.walmartimages.com/asr/ccad9d82-feaa-421c-8624-bc3f05bbb545_1.67d7b9c65ba7a36b39e43c3e70e93893.png,https://i5.walmartimages.com/asr/3d71ea71-7e59-44f8-a639-34e080d653f2_1.514a60f50c5f19cf329988db598c072a.png,https://i5.walmartimages.com/asr/9bfc1236-a660-4ddc-bdd7-935994d9a553_1.a988b5da75c4672c400595abca0a6ad3.png,https://i5.walmartimages.com/asr/cf9953a1-813d-43c7-8200-449e9b9de21b_1.ef1a1a655d3afd6e025b7508ded105dd.png,https://i5.walmartimages.com/asr/4c93538e-e49e-486e-b43f-e2ab59bcc8c7_1.746f2bd3d6919328c8fe1a9ebf8503f9.png,https://i5.walmartimages.com/asr/eb42b5da-c1d3-43aa-869a-721807541cb1_1.cfbd45a91f73299365feb0954d3a4582.png,https://i5.walmartimages.com/asr/175c914a-81c9-4923-b346-ef6c5e0f4a36_1.55777cf4517b564ed69f069622c9bdd3.png,https://i5.walmartimages.com/asr/e9c9366d-0191-4208-ac67-72a2e7aac0ff_1.22adcafae617c770ed3df3ee4ba6fbb8.png,https://i5.walmartimages.com/asr/e923a2ab-05ed-4aa2-85d4-9ee61a1fc46f_2.f2d8df9b474a1dffa80c3aad053b23be.png,https://i5.walmartimages.com/asr/3092adc0-9bbd-4256-99f2-228884ca06c0.5b27ba21eb1916d05e05932be3de0742.png,https://i5.walmartimages.com/asr/d43d6d3a-b636-474b-8699-d1171ac83fa8.b5d07c290bdaf6d2e6d7bcdee5fda319.png,https://i5.walmartimages.com/asr/a5fb69fd-0bdd-496e-ace4-9537cca57c24.9b7a443d1e63f7b259d5b6a251147871.png,https://i5.walmartimages.com/asr/53b37885-4794-470c-afc6-b718d3bdd13a.fcfe0d9d50783cf0644841402380c6d5.png,https://i5.walmartimages.com/asr/7fe36c8f-6ea9-4cb8-b28d-762c920a99e1.a4b757f467b00ab1a46afa18e41d310d.png,https://i5.walmartimages.com/asr/84ecb865-2382-44d4-897f-302af78fd16f_1.19341388849d6e8a4ff753ebc4399af9.jpeg",Compute4Less Corp,https://www.walmart.com/seller/101309334
2S8TB6MZH3AQ,WALMART-US,"Targus 15.6"" Urban Convertible Backpack Black - TBB595GL",USD,64.99,,TARGUS,TBB595GL,NA,NA,NA,NA,21,4.6667,https://www.walmart.com/ip/Targus-15-6-Urban-Convertible-Backpack-Black-TBB595GL/235110375,"https://i5.walmartimages.com/seo/Targus-15-6-Urban-Convertible-Backpack-Black-TBB595GL_a7db04de-079c-4352-a159-2cc3eb58950a.4fd1a9e429701c10a0d9c574f3216a0c.jpeg,https://i5.walmartimages.com/asr/1106dd60-39f6-4caf-96f0-8d43e2885ad9.c0c1619792f1e7ef2f191db4df7b1481.jpeg,https://i5.walmartimages.com/asr/fb653db1-b771-457d-a78d-f87db75559e5.8864352b63b2a947824e07a1e0607ef5.jpeg,https://i5.walmartimages.com/asr/abeac657-f214-487c-9b47-60d72904bc25.cefcae7f536f648388de047fc98834e0.jpeg,https://i5.walmartimages.com/asr/e8afed2d-8ad2-45a7-adae-79e8098b43fe.e256a8af71349ce9ad5f52d7172db145.jpeg,https://i5.walmartimages.com/asr/641c0a56-d1e3-4c4a-8f5b-3674b54aff11.f2166d95631b9cac2c0295d7de468eea.jpeg,https://i5.walmartimages.com/asr/323c700b-629c-4795-ade5-e24f7cf2a9da.e144b138e37a5e01bf15cfe39957b971.jpeg,https://i5.walmartimages.com/asr/ab714549-1544-4347-9146-13b1b6fa2859.02ef457962737bd637daf484ca2c46e6.jpeg,https://i5.walmartimages.com/asr/342ba5d8-3e94-4d75-ae8c-757663dfc59a.6ca661fdb3b943e944f202b2bb64c498.jpeg,https://i5.walmartimages.com/asr/f9eb2cd0-3bff-4631-8532-c6af4b0a8fac.a13405df375d78ff21e46216e1a8ed0d.jpeg,https://i5.walmartimages.com/asr/ee092812-1671-49c9-ae01-f194bbaa07cc.0b1254a5a16e6cea842f05efb9f28e6b.jpeg,https://i5.walmartimages.com/asr/fd2b1694-890b-404e-96c4-88fd180c589f.301e7ebac13274374d83cd2cfa768400.jpeg,https://i5.walmartimages.com/asr/a24a522d-9d58-4399-b2b4-3c9be9d09838.36effc419bbc0379c166344bc3cd51f1.jpeg,https://i5.walmartimages.com/asr/a63d5191-6ae6-4d4d-b194-424bd4772915.b56cf76ccb6d801f6e7c0c2970eb6660.jpeg,https://i5.walmartimages.com/asr/3fe150d0-4913-469e-bb19-465856cae530.5173456453c045e549e0e6f7686dbada.jpeg,https://i5.walmartimages.com/asr/83be2cef-bb52-40ad-92d0-693c68dc0ef9.123cca7d09e233b2f6e3a4099f35e7c0.jpeg",Probo Sales LLC,https://www.walmart.com/seller/101275880
10U2QSUJCSZX,WALMART-US,Used Targus ASF24WUSZ Privacy Widescreen Filter for 24-inch LCD Monitor,USD,48.01,Targus,Targus,,NA,NA,NA,NA,0,,https://www.walmart.com/ip/Used-Targus-ASF24WUSZ-Privacy-Widescreen-Filter-for-24-inch-LCD-Monitor/928764596,https://i5.walmartimages.com/seo/Used-Targus-ASF24WUSZ-Privacy-Widescreen-Filter-for-24-inch-LCD-Monitor_4ba9b05d-8477-49df-8bb3-0184b025ff29_1.6c4a881c8c949664949bf0963cf3d56e.jpeg,"SaveCentral, LLC",https://www.walmart.com/seller/14941
6XY51RYHCN1F,WALMART-US,"Targus Multi-Device Bluetooth Antimicrobial Keyboard with Tablet/Phone Cradle, Black- AKB867US",USD,50.6,Targus,TARGUS,AKB867US,NA,NA,NA,NA,20,4.7,https://www.walmart.com/ip/Targus-Multi-Device-Bluetooth-Antimicrobial-Keyboard-with-Tablet-Phone-Cradle-Black-AKB867US/499324190,"https://i5.walmartimages.com/seo/Targus-Multi-Device-Bluetooth-Antimicrobial-Keyboard-with-Tablet-Phone-Cradle-Black-AKB867US_8a884465-9704-4ed9-b358-488ba84630a4.3079332f84d1ddfa4ae3bbd2a74aaa5d.jpeg,https://i5.walmartimages.com/asr/4ecab435-4d7c-4ce3-92db-141f8a098ec5.1ca82c1a48936782be673b05665b0500.jpeg,https://i5.walmartimages.com/asr/8d32dd7a-62dc-4f2f-bd54-a6e70dbc2de2.9026f00b4f489ad56b51c907b074f0c1.jpeg,https://i5.walmartimages.com/asr/b8882e28-2d6b-4c76-a8f3-842f9638b00a.4f1955ccb42d328d2ad21f73f4a3b01d.jpeg,https://i5.walmartimages.com/asr/fb4c2f16-2e47-4024-858c-924b5ef74c53.2b8a61a404a61eb2ad9f31aec3fc3137.jpeg,https://i5.walmartimages.com/asr/9d79b0b9-b9e5-40cd-af0c-1ee58fc05b2c.c0b177955f7c66b80cba1d73be00272e.jpeg,https://i5.walmartimages.com/asr/6cc2f076-c1ca-4b46-9dd0-ab903d72ae3e.6fb31b10e0ef553fb510801c93ae1ea1.jpeg,https://i5.walmartimages.com/asr/c60fdc5d-b119-4cfe-9037-ccd10b9a6c00.9b7de857ebcde53b746f5a4d2c2f35dc.jpeg,https://i5.walmartimages.com/asr/20ea6d6f-9adc-498f-ab02-98aba6ef5710.8209bd19f76c50479a263cc37d699223.jpeg,https://i5.walmartimages.com/asr/0f73de34-829d-4db8-b538-3d5c8e3abb9c.4c7e07ce2917b655a47d948c7b7df27b.jpeg,https://i5.walmartimages.com/asr/30b67a4a-30e2-4f7c-9b20-a296de2583ff.5c785aed0fa0237087a9930f0e100061.jpeg,https://i5.walmartimages.com/asr/172baf44-adf2-4806-915d-069ee8a6623e.f6aaf865e9bcc6f4749c1d464e6c8fff.jpeg",Targus US LLC,https://www.walmart.com/seller/18987
3SA8TC2EEXKX,WALMART-US,"Targus 15.6"" Messenger Laptop Case",USD,51.64,,TARGUS,TCM004US,NA,NA,NA,NA,50,4.56,https://www.walmart.com/ip/Targus-15-6-Messenger-Laptop-Case/13219562,"https://i5.walmartimages.com/seo/Targus-15-6-Messenger-Laptop-Case_85f9788a-64ed-4475-9407-f8ce7d805ea3.e6719307da581cdbadffaca187693e97.jpeg,https://i5.walmartimages.com/asr/8c137203-568c-45c5-8c61-9d197286dfb6.17da8d0e98abed134fe6bc3c8a526102.jpeg,https://i5.walmartimages.com/asr/3c754d94-4b46-4be9-8a57-e8d673ee6b3b.dfad1a9dc3373cdbc70d9583395e80db.jpeg,https://i5.walmartimages.com/asr/3322ef2e-dec9-4dbc-984e-8587bcba67ce.9e0e65a8af3ce3c3f7937349afcd4f66.jpeg,https://i5.walmartimages.com/asr/ba6a6b77-22bd-4240-9664-267379d2d718.63c58876e9b9d7ee027a30cc9f2a2dab.jpeg,https://i5.walmartimages.com/asr/920d8f18-e784-42d9-8d9f-1381fff7ed1f.044589d10af10a778444c693a1b22101.jpeg,https://i5.walmartimages.com/asr/54e21041-a285-46f3-ac29-f31cf3f09042.6979650e9fc19b39996ac56e11e0d9a7.jpeg,https://i5.walmartimages.com/asr/b1c17b8a-aa37-45a8-a333-27a681d33bc5.45a1833b4b14e0758edcb679d51da41f.jpeg",Rover Mall,https://www.walmart.com/seller/483
